JGI ID,JGI start,JGI end,NCBI start,NCBI end,NCBI ID,Column1,NCBI
jgi.p|Yarli1|68149,37222,37863,37222,37863,YALI0_E00396g,YALI0E00396g,YALI0E00396g
jgi.p|Yarli1|68150,38094,38690,38094,38690,YALI0_E00418g,YALI0E00418g,YALI0E00418g
jgi.p|Yarli1|68151,45084,46466,45084,46466,YALI0_E00462g,YALI0E00462g,YALI0E00462g
jgi.p|Yarli1|68152,47002,49563,47002,49563,YALI0_E00484g,YALI0E00484g,YALI0E00484g
jgi.p|Yarli1|68153,49851,52736,49851,52736,YALI0_E00506g,YALI0E00506g,YALI0E00506g
jgi.p|Yarli1|68154,53347,54861,53347,54861,YALI0_E00528g,YALI0E00528g,YALI0E00528g
jgi.p|Yarli1|68155,55856,56438,55856,56438,YALI0_E00550g,YALI0E00550g,YALI0E00550g
jgi.p|Yarli1|68156,57099,57464,57099,57464,YALI0_E00572g,YALI0E00572g,YALI0E00572g
jgi.p|Yarli1|68157,58972,59755,58972,59755,YALI0_E00594g,YALI0E00594g,YALI0E00594g
jgi.p|Yarli1|68158,61293,61619,61293,61619,YALI0_E00616g,YALI0E00616g,YALI0E00616g
jgi.p|Yarli1|68159,63212,64591,63212,64591,YALI0_E00638g,YALI0E00638g,YALI0E00638g
jgi.p|Yarli1|68160,65963,67501,65963,67501,YALI0_E00660g,YALI0E00660g,YALI0E00660g
jgi.p|Yarli1|68161,67612,68385,67612,68385,YALI0_E00682g,YALI0E00682g,YALI0E00682g
jgi.p|Yarli1|68162,69876,70715,69876,70715,YALI0_E00704g,YALI0E00704g,YALI0E00704g
jgi.p|Yarli1|68163,71803,73137,71803,73137,YALI0_E00726g,YALI0E00726g,YALI0E00726g
jgi.p|Yarli1|68164,75969,77336,75969,77336,YALI0_E00748g,YALI0E00748g,YALI0E00748g
jgi.p|Yarli1|68165,77644,78597,77644,78597,YALI0_E00770g,YALI0E00770g,YALI0E00770g
jgi.p|Yarli1|68166,79801,81939,79801,81939,YALI0_E00792g,YALI0E00792g,YALI0E00792g
jgi.p|Yarli1|68167,82867,83928,82867,83928,YALI0_E00814g,YALI0E00814g,YALI0E00814g
jgi.p|Yarli1|68168,84740,86191,84740,86191,YALI0_E00836g,YALI0E00836g,YALI0E00836g
jgi.p|Yarli1|68169,87797,88861,87797,88861,YALI0_E00858g,YALI0E00858g,YALI0E00858g
jgi.p|Yarli1|68170,89038,91215,89038,91215,YALI0_E00880g,YALI0E00880g,YALI0E00880g
jgi.p|Yarli1|68171,92525,95662,92525,95662,YALI0_E00902g,YALI0E00902g,YALI0E00902g
jgi.p|Yarli1|68172,96668,97876,96668,97876,YALI0_E00924g,YALI0E00924g,YALI0E00924g
jgi.p|Yarli1|68173,101862,102446,101862,102446,YALI0_E00946g,YALI0E00946g,YALI0E00946g
jgi.p|Yarli1|68174,102773,104830,102773,104830,YALI0_E00968g,YALI0E00968g,YALI0E00968g
jgi.p|Yarli1|68175,108979,109602,108979,109602,YALI0_E00990g,YALI0E00990g,YALI0E00990g
jgi.p|Yarli1|68176,111182,111748,111182,111748,YALI0_E01012g,YALI0E01012g,YALI0E01012g
jgi.p|Yarli1|68177,117557,119554,117557,119554,YALI0_E01034g,YALI0E01034g,YALI0E01034g
jgi.p|Yarli1|68178,120740,123553,120740,123553,YALI0_E01056g,YALI0E01056g,YALI0E01056g
jgi.p|Yarli1|68179,124563,125894,124563,125894,YALI0_E01078g,YALI0E01078g,YALI0E01078g
jgi.p|Yarli1|68180,126860,128389,126860,128389,YALI0_E01100g,YALI0E01100g,YALI0E01100g
jgi.p|Yarli1|68181,128769,129545,128769,129545,YALI0_E01122g,YALI0E01122g,YALI0E01122g
jgi.p|Yarli1|68182,130270,132159,130270,132159,YALI0_E01144g,YALI0E01144g,YALI0E01144g
jgi.p|Yarli1|68183,132305,133531,132305,133531,YALI0_E01166g,YALI0E01166g,YALI0E01166g
jgi.p|Yarli1|68184,134051,135793,134051,135793,YALI0_E01188g,YALI0E01188g,YALI0E01188g
jgi.p|Yarli1|68185,138714,139751,138714,139751,YALI0_E01210g,YALI0E01210g,YALI0E01210g
jgi.p|Yarli1|68186,140009,142423,140009,142423,YALI0_E01232g,YALI0E01232g,YALI0E01232g
jgi.p|Yarli1|68187,142755,143918,142755,143918,YALI0_E01254g,YALI0E01254g,YALI0E01254g
jgi.p|Yarli1|68188,144388,148451,144388,148451,YALI0_E01276g,YALI0E01276g,YALI0E01276g
jgi.p|Yarli1|68189,150690,151079,150690,151079,YALI0_E01298g,YALI0E01298g,YALI0E01298g
jgi.p|Yarli1|68190,152502,153275,152502,153275,YALI0_E01320g,YALI0E01320g,YALI0E01320g
jgi.p|Yarli1|68191,153817,154959,153817,154959,YALI0_E01364g,YALI0E01364g,YALI0E01364g
jgi.p|Yarli1|68192,156538,158106,156538,158106,YALI0_E01386g,YALI0E01386g,YALI0E01386g
jgi.p|Yarli1|68193,159324,161354,159324,161354,YALI0_E01408g,YALI0E01408g,YALI0E01408g
jgi.p|Yarli1|68194,162381,164597,162381,164597,YALI0_E01430g,YALI0E01430g,YALI0E01430g
jgi.p|Yarli1|68195,165297,166020,165297,166020,YALI0_E01452g,YALI0E01452g,YALI0E01452g
jgi.p|Yarli1|68196,166958,169210,166958,169210,YALI0_E01474g,YALI0E01474g,YALI0E01474g
jgi.p|Yarli1|68197,170217,170993,170217,170993,YALI0_E01496g,YALI0E01496g,YALI0E01496g
jgi.p|Yarli1|68198,174787,175410,174787,175410,YALI0_E01518g,YALI0E01518g,YALI0E01518g
jgi.p|Yarli1|68199,176245,176682,176245,176682,YALI0_E01540g,YALI0E01540g,YALI0E01540g
jgi.p|Yarli1|68200,178951,180033,178951,180033,YALI0_E01562g,YALI0E01562g,YALI0E01562g
jgi.p|Yarli1|68201,180821,181855,180821,181855,YALI0_E01584g,YALI0E01584g,YALI0E01584g
jgi.p|Yarli1|68202,182922,184604,182922,184604,YALI0_E01606g,YALI0E01606g,YALI0E01606g
jgi.p|Yarli1|68203,184985,186484,184985,186484,YALI0_E01628g,YALI0E01628g,YALI0E01628g
jgi.p|Yarli1|68204,186671,187895,186671,187895,YALI0_E01650g,YALI0E01650g,YALI0E01650g
jgi.p|Yarli1|68205,188465,190432,188465,190432,YALI0_E01672g,YALI0E01672g,YALI0E01672g
jgi.p|Yarli1|68206,191088,191927,191088,191927,YALI0_E01694g,YALI0E01694g,YALI0E01694g
jgi.p|Yarli1|68207,192425,193261,192425,193261,YALI0_E01738g,YALI0E01738g,YALI0E01738g
jgi.p|Yarli1|68208,193622,194818,193622,194818,YALI0_E01760g,YALI0E01760g,YALI0E01760g
jgi.p|Yarli1|68209,196313,198130,196313,198130,YALI0_E01782g,YALI0E01782g,YALI0E01782g
jgi.p|Yarli1|68210,198421,199425,198421,199425,YALI0_E01804g,YALI0E01804g,YALI0E01804g
jgi.p|Yarli1|68211,200057,201097,200057,201097,YALI0_E01826g,YALI0E01826g,YALI0E01826g
jgi.p|Yarli1|68212,201291,201800,201291,201800,YALI0_E01848g,YALI0E01848g,YALI0E01848g
jgi.p|Yarli1|68213,202254,204018,202254,204018,YALI0_E01870g,YALI0E01870g,YALI0E01870g
jgi.p|Yarli1|68214,204698,205939,204698,205939,YALI0_E01892g,YALI0E01892g,YALI0E01892g
jgi.p|Yarli1|68215,206144,206545,206144,206545,YALI0_E01914g,YALI0E01914g,YALI0E01914g
jgi.p|Yarli1|68216,207077,207811,207077,207811,YALI0_E01936g,YALI0E01936g,YALI0E01936g
jgi.p|Yarli1|68217,208361,209302,208361,209302,YALI0_E01958g,YALI0E01958g,YALI0E01958g
jgi.p|Yarli1|68218,209453,210022,209453,210022,YALI0_E01980g,YALI0E01980g,YALI0E01980g
jgi.p|Yarli1|68219,211453,211833,211453,211833,YALI0_E02002g,YALI0E02002g,YALI0E02002g
jgi.p|Yarli1|68220,212727,216101,212727,216101,YALI0_E02024g,YALI0E02024g,YALI0E02024g
jgi.p|Yarli1|68221,217479,221329,217479,221329,YALI0_E02046g,YALI0E02046g,YALI0E02046g
jgi.p|Yarli1|68222,221863,224091,221863,224091,YALI0_E02068g,YALI0E02068g,YALI0E02068g
jgi.p|Yarli1|68223,224212,225861,224212,225861,YALI0_E02090g,YALI0E02090g,YALI0E02090g
jgi.p|Yarli1|68224,227215,228825,227215,228825,YALI0_E02112g,YALI0E02112g,YALI0E02112g
jgi.p|Yarli1|68225,229389,230477,229389,230477,YALI0_E02134g,YALI0E02134g,YALI0E02134g
jgi.p|Yarli1|68226,230799,232346,230799,232346,YALI0_E02156g,YALI0E02156g,YALI0E02156g
jgi.p|Yarli1|68227,236678,238957,236678,238957,YALI0_E02178g,YALI0E02178g,YALI0E02178g
jgi.p|Yarli1|68228,241292,242911,241292,242911,YALI0_E02200g,YALI0E02200g,YALI0E02200g
jgi.p|Yarli1|68229,243112,244467,243112,244467,YALI0_E02222g,YALI0E02222g,YALI0E02222g
jgi.p|Yarli1|68230,246054,247841,246054,247841,YALI0_E02244g,YALI0E02244g,YALI0E02244g
jgi.p|Yarli1|68231,248871,249605,248871,249605,YALI0_E02266g,YALI0E02266g,YALI0E02266g
jgi.p|Yarli1|68232,253044,253994,253044,253994,YALI0_E02288g,YALI0E02288g,YALI0E02288g
jgi.p|Yarli1|68233,255377,255883,255377,255883,YALI0_E02310g,YALI0E02310g,YALI0E02310g
jgi.p|Yarli1|68234,256357,259502,256357,259502,YALI0_E02332g,YALI0E02332g,YALI0E02332g
jgi.p|Yarli1|68235,260163,260683,260163,260683,YALI0_E02343g,YALI0E02343g,YALI0E02343g
jgi.p|Yarli1|68236,261158,262180,261158,262180,YALI0_E02354g,YALI0E02354g,YALI0E02354g
jgi.p|Yarli1|68237,262259,264148,262259,264148,YALI0_E02376g,YALI0E02376g,YALI0E02376g
jgi.p|Yarli1|68238,264621,268565,264621,268565,YALI0_E02398g,YALI0E02398g,YALI0E02398g
jgi.p|Yarli1|68239,269480,271333,269480,271333,YALI0_E02420g,YALI0E02420g,YALI0E02420g
jgi.p|Yarli1|68240,273345,275842,273345,275842,YALI0_E02442g,YALI0E02442g,YALI0E02442g
jgi.p|Yarli1|68241,277666,279747,277666,279747,YALI0_E02508g,YALI0E02508g,YALI0E02508g
jgi.p|Yarli1|68242,280113,280608,280113,280608,YALI0_E02530g,YALI0E02530g,YALI0E02530g
jgi.p|Yarli1|68243,280937,282265,280937,282265,YALI0_E02552g,YALI0E02552g,YALI0E02552g
jgi.p|Yarli1|68244,282529,282909,282529,282909,YALI0_E02574g,YALI0E02574g,YALI0E02574g
jgi.p|Yarli1|68245,283099,284292,283099,284292,YALI0_E02596g,YALI0E02596g,YALI0E02596g
jgi.p|Yarli1|68246,284398,286500,284398,286500,YALI0_E02618g,YALI0E02618g,YALI0E02618g
jgi.p|Yarli1|68247,288941,290053,288941,290053,YALI0_E02640g,YALI0E02640g,YALI0E02640g
jgi.p|Yarli1|68248,291082,291631,291082,291631,YALI0_E02662g,YALI0E02662g,YALI0E02662g
jgi.p|Yarli1|68249,293292,295000,293292,295000,YALI0_E02684g,YALI0E02684g,YALI0E02684g
jgi.p|Yarli1|68250,296739,300988,296739,300988,YALI0_E02706g,YALI0E02706g,YALI0E02706g
jgi.p|Yarli1|68251,301246,303309,301246,303309,YALI0_E02728g,YALI0E02728g,YALI0E02728g
jgi.p|Yarli1|68252,304193,305842,304193,305842,YALI0_E02750g,YALI0E02750g,YALI0E02750g
jgi.p|Yarli1|68253,306226,307620,306226,307620,YALI0_E02772g,YALI0E02772g,YALI0E02772g
jgi.p|Yarli1|68254,307791,308844,307791,308844,YALI0_E02794g,YALI0E02794g,YALI0E02794g
jgi.p|Yarli1|68255,309508,311877,309508,311877,YALI0_E02816g,YALI0E02816g,YALI0E02816g
jgi.p|Yarli1|68256,312183,312725,312183,312725,YALI0_E02827g,YALI0E02827g,YALI0E02827g
jgi.p|Yarli1|68257,312863,315313,312863,315313,YALI0_E02838g,YALI0E02838g,YALI0E02838g
jgi.p|Yarli1|68258,315550,316089,315550,316089,YALI0_E02860g,YALI0E02860g,YALI0E02860g
jgi.p|Yarli1|68259,316656,317321,316656,317321,YALI0_E02882g,YALI0E02882g,YALI0E02882g
jgi.p|Yarli1|68260,318087,319262,318087,319262,YALI0_E02904g,YALI0E02904g,YALI0E02904g
jgi.p|Yarli1|68261,319908,321041,319908,321041,YALI0_E03014g,YALI0E03014g,YALI0E03014g
jgi.p|Yarli1|68262,321501,323015,321501,323015,YALI0_E03036g,YALI0E03036g,YALI0E03036g
jgi.p|Yarli1|68263,327164,328111,327164,328111,YALI0_E03058g,YALI0E03058g,YALI0E03058g
jgi.p|Yarli1|68264,328481,329686,328481,329686,YALI0_E03080g,YALI0E03080g,YALI0E03080g
jgi.p|Yarli1|68265,331802,334108,331802,334108,YALI0_E03102g,YALI0E03102g,YALI0E03102g
jgi.p|Yarli1|68266,336853,339141,336853,339141,YALI0_E03124g,YALI0E03124g,YALI0E03124g
jgi.p|Yarli1|68267,339360,340799,339360,340799,YALI0_E03146g,YALI0E03146g,YALI0E03146g
jgi.p|Yarli1|68268,343908,347351,343908,347351,YALI0_E03168g,YALI0E03168g,YALI0E03168g
jgi.p|Yarli1|68269,347572,349188,347572,349188,YALI0_E03190g,YALI0E03190g,YALI0E03190g
jgi.p|Yarli1|68270,349874,351610,349874,351610,YALI0_E03212g,YALI0E03212g,YALI0E03212g
jgi.p|Yarli1|68271,352502,354994,352502,354994,YALI0_E03234g,YALI0E03234g,YALI0E03234g
jgi.p|Yarli1|68272,356385,357854,356385,357854,YALI0_E03256g,YALI0E03256g,YALI0E03256g
jgi.p|Yarli1|68273,358679,360931,358679,360931,YALI0_E03278g,YALI0E03278g,YALI0E03278g
jgi.p|Yarli1|68274,361259,361864,361259,361864,YALI0_E03300g,YALI0E03300g,YALI0E03300g
jgi.p|Yarli1|68275,364494,364952,364494,364952,YALI0_E03322g,YALI0E03322g,YALI0E03322g
jgi.p|Yarli1|68276,365387,365725,365387,365725,YALI0_E03344g,YALI0E03344g,YALI0E03344g
jgi.p|Yarli1|68277,365859,366917,365859,366917,YALI0_E03366g,YALI0E03366g,YALI0E03366g
jgi.p|Yarli1|68278,367899,368727,367899,368727,YALI0_E03388g,YALI0E03388g,YALI0E03388g
jgi.p|Yarli1|68279,368894,370573,368894,370573,YALI0_E03410g,YALI0E03410g,YALI0E03410g
jgi.p|Yarli1|68280,373706,374890,373706,374890,YALI0_E03432g,YALI0E03432g,YALI0E03432g
jgi.p|Yarli1|68281,380848,382836,380848,382836,YALI0_E03476g,YALI0E03476g,YALI0E03476g
jgi.p|Yarli1|68282,384192,385874,384192,385874,YALI0_E03498g,YALI0E03498g,YALI0E03498g
jgi.p|Yarli1|68283,386224,386649,386224,386649,YALI0_E03520g,YALI0E03520g,YALI0E03520g
jgi.p|Yarli1|68284,387010,389376,387010,389376,YALI0_E03542g,YALI0E03542g,YALI0E03542g
jgi.p|Yarli1|68285,394316,396862,394316,396862,YALI0_E03564g,YALI0E03564g,YALI0E03564g
jgi.p|Yarli1|68286,397706,398161,397706,398161,YALI0_E03586g,YALI0E03586g,YALI0E03586g
jgi.p|Yarli1|68287,398318,400600,398318,400600,YALI0_E03608g,YALI0E03608g,YALI0E03608g
jgi.p|Yarli1|68288,402371,405331,402371,405331,YALI0_E03630g,YALI0E03630g,YALI0E03630g
jgi.p|Yarli1|68289,406255,408534,406255,408534,YALI0_E03674g,YALI0E03674g,YALI0E03674g
jgi.p|Yarli1|68290,408993,410228,408993,410228,YALI0_E03696g,YALI0E03696g,YALI0E03696g
jgi.p|Yarli1|68291,416379,418016,416379,418016,YALI0_E03718g,YALI0E03718g,YALI0E03718g
jgi.p|Yarli1|68292,419579,419852,419579,419852,YALI0_E03740g,YALI0E03740g,YALI0E03740g
jgi.p|Yarli1|68293,420926,422962,420926,422962,YALI0_E03762g,YALI0E03762g,YALI0E03762g
jgi.p|Yarli1|68294,423075,424022,423075,424022,YALI0_E03784g,YALI0E03784g,YALI0E03784g
jgi.p|Yarli1|68295,424786,425520,424786,425520,YALI0_E03806g,YALI0E03806g,YALI0E03806g
jgi.p|Yarli1|68296,426909,427793,426909,427793,YALI0_E03828g,YALI0E03828g,YALI0E03828g
jgi.p|Yarli1|68297,429454,432153,429454,432153,YALI0_E03850g,YALI0E03850g,YALI0E03850g
jgi.p|Yarli1|68298,433742,435088,433742,435088,YALI0_E03872g,YALI0E03872g,YALI0E03872g
jgi.p|Yarli1|68299,435333,436766,435333,436766,YALI0_E03894g,YALI0E03894g,YALI0E03894g
jgi.p|Yarli1|68300,437151,437618,437151,437618,YALI0_E03916g,YALI0E03916g,YALI0E03916g
jgi.p|Yarli1|68301,437872,438360,437872,438360,YALI0_E03938g,YALI0E03938g,YALI0E03938g
jgi.p|Yarli1|68302,440268,440939,440268,440939,YALI0_E03960g,YALI0E03960g,YALI0E03960g
jgi.p|Yarli1|68303,441705,445514,441705,445514,YALI0_E03982g,YALI0E03982g,YALI0E03982g
jgi.p|Yarli1|68304,446005,446721,446005,446721,YALI0_E04004g,YALI0E04004g,YALI0E04004g
jgi.p|Yarli1|68305,446785,447234,446785,447234,YALI0_E04026g,YALI0E04026g,YALI0E04026g
jgi.p|Yarli1|68306,448846,449799,448846,449799,YALI0_E04048g,YALI0E04048g,YALI0E04048g
jgi.p|Yarli1|68307,450025,451005,450025,451005,YALI0_E04070g,YALI0E04070g,YALI0E04070g
jgi.p|Yarli1|68308,452411,454537,452411,454537,YALI0_E04092g,YALI0E04092g,YALI0E04092g
jgi.p|Yarli1|68309,455192,457441,455192,457441,YALI0_E04114g,YALI0E04114g,YALI0E04114g
jgi.p|Yarli1|68310,460440,463319,460440,463319,YALI0_E04136g,YALI0E04136g,YALI0E04136g
jgi.p|Yarli1|68311,466913,469097,466913,469097,YALI0_E04158g,YALI0E04158g,YALI0E04158g
jgi.p|Yarli1|68312,469446,472460,469446,472460,YALI0_E04169g,YALI0E04169g,YALI0E04169g
jgi.p|Yarli1|68313,473964,475154,473964,475154,YALI0_E04202g,YALI0E04202g,YALI0E04202g
jgi.p|Yarli1|68314,475243,476784,475243,476784,YALI0_E04224g,YALI0E04224g,YALI0E04224g
jgi.p|Yarli1|68315,478434,479681,478434,479681,YALI0_E04246g,YALI0E04246g,YALI0E04246g
jgi.p|Yarli1|68316,479785,480963,479785,480963,YALI0_E04268g,YALI0E04268g,YALI0E04268g
jgi.p|Yarli1|68317,482335,484182,482335,484182,YALI0_E04290g,YALI0E04290g,YALI0E04290g
jgi.p|Yarli1|68318,484469,490895,484469,490895,YALI0_E04312g,YALI0E04312g,YALI0E04312g
jgi.p|Yarli1|68319,491654,492565,491654,492565,YALI0_E04334g,YALI0E04334g,YALI0E04334g
jgi.p|Yarli1|68320,492853,495006,492853,495006,YALI0_E04356g,YALI0E04356g,YALI0E04356g
jgi.p|Yarli1|68321,497508,498191,497508,498191,YALI0_E04378g,YALI0E04378g,YALI0E04378g
jgi.p|Yarli1|68322,499399,501432,499399,501432,YALI0_E04400g,YALI0E04400g,YALI0E04400g
jgi.p|Yarli1|68323,501774,502310,501774,502310,YALI0_E04422g,YALI0E04422g,YALI0E04422g
jgi.p|Yarli1|68324,503189,505405,503189,505405,YALI0_E04444g,YALI0E04444g,YALI0E04444g
jgi.p|Yarli1|68325,505794,506753,505794,506753,YALI0_E04466g,YALI0E04466g,YALI0E04466g
jgi.p|Yarli1|68326,508130,509113,508130,509113,YALI0_E04488g,YALI0E04488g,YALI0E04488g
jgi.p|Yarli1|68327,511102,512919,511102,512919,YALI0_E04510g,YALI0E04510g,YALI0E04510g
jgi.p|Yarli1|68328,514190,515383,514190,515383,YALI0_E04532g,YALI0E04532g,YALI0E04532g
jgi.p|Yarli1|68329,519030,520280,519030,520280,YALI0_E04554g,YALI0E04554g,YALI0E04554g
jgi.p|Yarli1|68330,520894,523971,520894,523971,YALI0_E04576g,YALI0E04576g,YALI0E04576g
jgi.p|Yarli1|68331,524863,525615,524863,525615,YALI0_E04598g,YALI0E04598g,YALI0E04598g
jgi.p|Yarli1|68332,525755,526216,525755,526216,YALI0_E04620g,YALI0E04620g,YALI0E04620g
jgi.p|Yarli1|68333,526637,527773,526637,527773,YALI0_E04642g,YALI0E04642g,YALI0E04642g
jgi.p|Yarli1|68334,527903,529468,527903,529468,YALI0_E04664g,YALI0E04664g,YALI0E04664g
jgi.p|Yarli1|68335,529576,530985,529576,530985,YALI0_E04675g,YALI0E04675g,YALI0E04675g
jgi.p|Yarli1|68336,531524,532849,531524,532849,YALI0_E04697g,YALI0E04697g,YALI0E04697g
jgi.p|Yarli1|68337,533164,534177,533164,534177,YALI0_E04719g,YALI0E04719g,YALI0E04719g
jgi.p|Yarli1|68338,534587,535564,534587,535564,YALI0_E04741g,YALI0E04741g,YALI0E04741g
jgi.p|Yarli1|68339,535756,536818,535756,536818,YALI0_E04763g,YALI0E04763g,YALI0E04763g
jgi.p|Yarli1|68340,537405,538556,537405,538556,YALI0_E04785g,YALI0E04785g,YALI0E04785g
jgi.p|Yarli1|68341,539630,542629,539630,542629,YALI0_E04807g,YALI0E04807g,YALI0E04807g
jgi.p|Yarli1|68342,543160,544224,543160,544224,YALI0_E04829g,YALI0E04829g,YALI0E04829g
jgi.p|Yarli1|68343,544606,545592,544606,545592,YALI0_E04851g,YALI0E04851g,YALI0E04851g
jgi.p|Yarli1|68344,546359,547603,546359,547603,YALI0_E04873g,YALI0E04873g,YALI0E04873g
jgi.p|Yarli1|68345,548325,549746,548325,549746,YALI0_E04939g,YALI0E04939g,YALI0E04939g
jgi.p|Yarli1|68346,551854,552552,551854,552552,YALI0_E04961g,YALI0E04961g,YALI0E04961g
jgi.p|Yarli1|68347,553036,555174,553036,555174,YALI0_E04983g,YALI0E04983g,YALI0E04983g
jgi.p|Yarli1|68348,555413,557170,555413,557170,YALI0_E05005g,YALI0E05005g,YALI0E05005g
jgi.p|Yarli1|68349,559352,560985,559352,560985,YALI0_E05027g,YALI0E05027g,YALI0E05027g
jgi.p|Yarli1|68350,561818,562762,561818,562762,YALI0_E05049g,YALI0E05049g,YALI0E05049g
jgi.p|Yarli1|68351,563309,563668,563309,563668,YALI0_E05071g,YALI0E05071g,YALI0E05071g
jgi.p|Yarli1|68352,564026,565414,564026,565414,YALI0_E05093g,YALI0E05093g,YALI0E05093g
jgi.p|Yarli1|68353,565649,565983,565649,565983,YALI0_E05115g,YALI0E05115g,YALI0E05115g
jgi.p|Yarli1|68354,566943,568560,566943,568560,YALI0_E05137g,YALI0E05137g,YALI0E05137g
jgi.p|Yarli1|68355,568706,569257,568706,569257,YALI0_E05159g,YALI0E05159g,YALI0E05159g
jgi.p|Yarli1|68356,569578,569991,569578,569991,YALI0_E05181g,YALI0E05181g,YALI0E05181g
jgi.p|Yarli1|68357,570275,572083,570275,572083,YALI0_E05203g,YALI0E05203g,YALI0E05203g
jgi.p|Yarli1|68358,573270,574502,573270,574502,YALI0_E05225g,YALI0E05225g,YALI0E05225g
jgi.p|Yarli1|68359,574944,577415,574944,577415,YALI0_E05247g,YALI0E05247g,YALI0E05247g
jgi.p|Yarli1|68360,578406,579282,578406,579282,YALI0_E05269g,YALI0E05269g,YALI0E05269g
jgi.p|Yarli1|68361,579440,580443,579440,580443,YALI0_E05291g,YALI0E05291g,YALI0E05291g
jgi.p|Yarli1|68362,580981,582282,580981,582282,YALI0_E05313g,YALI0E05313g,YALI0E05313g
jgi.p|Yarli1|68363,584267,585451,584267,585451,YALI0_E05335g,YALI0E05335g,YALI0E05335g
jgi.p|Yarli1|68364,585540,587723,585540,587723,YALI0_E05357g,YALI0E05357g,YALI0E05357g
jgi.p|Yarli1|68365,588488,589759,588488,589759,YALI0_E05379g,YALI0E05379g,YALI0E05379g
jgi.p|Yarli1|68366,589862,594465,589862,594465,YALI0_E05401g,YALI0E05401g,YALI0E05401g
jgi.p|Yarli1|68367,595511,598129,595511,598129,YALI0_E05423g,YALI0E05423g,YALI0E05423g
jgi.p|Yarli1|68368,599826,600176,599826,600176,YALI0_E05445g,YALI0E05445g,YALI0E05445g
jgi.p|Yarli1|68369,601988,602629,601988,602629,YALI0_E05467g,YALI0E05467g,YALI0E05467g
jgi.p|Yarli1|68370,603272,605824,603272,605824,YALI0_E05489g,YALI0E05489g,YALI0E05489g
jgi.p|Yarli1|68371,606470,607123,606470,607123,YALI0_E05511g,YALI0E05511g,YALI0E05511g
jgi.p|Yarli1|68372,610610,611788,610610,611788,YALI0_E05533g,YALI0E05533g,YALI0E05533g
jgi.p|Yarli1|68373,614925,617342,614925,617342,YALI0_E05555g,YALI0E05555g,YALI0E05555g
jgi.p|Yarli1|68374,620024,621208,620024,621208,YALI0_E05577g,YALI0E05577g,YALI0E05577g
jgi.p|Yarli1|68375,621769,623769,621769,623769,YALI0_E05599g,YALI0E05599g,YALI0E05599g
jgi.p|Yarli1|68376,624772,626286,624772,626286,YALI0_E05621g,YALI0E05621g,YALI0E05621g
jgi.p|Yarli1|68377,628082,628957,628082,628957,YALI0_E05643g,YALI0E05643g,YALI0E05643g
jgi.p|Yarli1|68378,632880,634037,632880,634037,YALI0_E05665g,YALI0E05665g,YALI0E05665g
jgi.p|Yarli1|68379,635125,636192,635125,636192,YALI0_E05687g,YALI0E05687g,YALI0E05687g
jgi.p|Yarli1|68380,637673,638791,637673,638791,YALI0_E05709g,YALI0E05709g,YALI0E05709g
jgi.p|Yarli1|68381,640162,640851,640162,640851,YALI0_E05731g,YALI0E05731g,YALI0E05731g
jgi.p|Yarli1|68382,641303,642337,641303,642337,YALI0_E05753g,YALI0E05753g,YALI0E05753g
jgi.p|Yarli1|68383,648096,650819,648096,650819,YALI0_E05775g,YALI0E05775g,YALI0E05775g
jgi.p|Yarli1|68384,654712,655878,654712,655878,YALI0_E05797g,YALI0E05797g,YALI0E05797g
jgi.p|Yarli1|68385,661034,666206,661034,666206,YALI0_E05819g,YALI0E05819g,YALI0E05819g
jgi.p|Yarli1|68386,668333,669431,668333,669431,YALI0_E05841g,YALI0E05841g,YALI0E05841g
jgi.p|Yarli1|68387,669614,670483,669614,670483,YALI0_E05863g,YALI0E05863g,YALI0E05863g
jgi.p|Yarli1|68388,673001,673192,673001,673192,YALI0_E05885g,YALI0E05885g,YALI0E05885g
jgi.p|Yarli1|68389,676394,677533,676394,677533,YALI0_E05907g,YALI0E05907g,YALI0E05907g
jgi.p|Yarli1|68390,678546,680771,678546,680771,YALI0_E05929g,YALI0E05929g,YALI0E05929g
jgi.p|Yarli1|68391,681799,683616,681799,683616,YALI0_E05951g,YALI0E05951g,YALI0E05951g
jgi.p|Yarli1|68392,684290,688129,684290,688129,YALI0_E05973g,YALI0E05973g,YALI0E05973g
jgi.p|Yarli1|68393,688464,689894,688464,689894,YALI0_E05995g,YALI0E05995g,YALI0E05995g
jgi.p|Yarli1|68394,693643,696690,693643,696690,YALI0_E06017g,YALI0E06017g,YALI0E06017g
jgi.p|Yarli1|68395,697089,697877,697089,697877,YALI0_E06039g,YALI0E06039g,YALI0E06039g
jgi.p|Yarli1|68396,698346,701174,698346,701174,YALI0_E06061g,YALI0E06061g,YALI0E06061g
jgi.p|Yarli1|68397,702550,703767,702550,703767,YALI0_E06083g,YALI0E06083g,YALI0E06083g
jgi.p|Yarli1|68398,707313,708188,707313,708188,YALI0_E06105g,YALI0E06105g,YALI0E06105g
jgi.p|Yarli1|68399,709623,710423,709623,710423,YALI0_E06127g,YALI0E06127g,YALI0E06127g
jgi.p|Yarli1|68400,711236,713602,711236,713602,YALI0_E06149g,YALI0E06149g,YALI0E06149g
jgi.p|Yarli1|68401,714342,715124,714342,715124,YALI0_E06171g,YALI0E06171g,YALI0E06171g
